date,product_id,product_name,category,units_sold,revenue,unit_price,is_weekend,day_of_week,month,quarter,is_festival,festival_name,temperature,is_promotional,is_stockout,demand_score,date_parsed,days_since_start,week_of_year,day_of_month,units_sold_lag1,units_sold_lag7,revenue_lag1,units_sold_ma7,units_sold_ma30
2023-02-04,P012,Britannia Good Day 100g,Snacks,75,2625.0,35.0,True,Saturday,2,Q1,False,None,9.6,False,False,71.62,2023-02-04,34,5,4,38,42,1330.0,72.75351271561826,58.65504134584928
2023-02-05,P012,Britannia Good Day 100g,Snacks,56,1960.0,35.0,True,Sunday,2,Q1,False,None,36.8,False,False,54.2,2023-02-05,35,5,5,49,26,1715.0,46.51553693904985,60.57709000929086
2023-02-06,P012,Britannia Good Day 100g,Snacks,51,1785.0,35.0,False,Monday,2,Q1,False,None,24.2,False,False,54.05,2023-02-06,36,6,6,35,61,1225.0,37.52899083185518,59.93841882625186
2023-02-07,P012,Britannia Good Day 100g,Snacks,54,1890.0,35.0,False,Tuesday,2,Q1,False,None,10.5,True,False,49.06,2023-02-07,37,6,7,37,32,1295.0,40.81232024861339,42.3008647564428
2023-02-08,P012,Britannia Good Day 100g,Snacks,40,1400.0,35.0,False,Wednesday,2,Q1,False,None,11.5,False,False,39.69,2023-02-08,38,6,8,62,43,2170.0,55.23235876514477,69.56075066381169
2023-02-09,P012,Britannia Good Day 100g,Snacks,44,1540.0,35.0,False,Thursday,2,Q1,False,None,29.3,False,False,41.34,2023-02-09,39,6,9,74,59,2590.0,48.31578416923715,56.40273586971238
2023-02-10,P012,Britannia Good Day 100g,Snacks,30,1050.0,35.0,False,Friday,2,Q1,False,None,18.1,False,False,34.82,2023-02-10,40,6,10,44,38,1540.0,46.84122547821804,43.87137958124949
2023-02-11,P012,Britannia Good Day 100g,Snacks,93,3255.0,35.0,True,Saturday,2,Q1,False,None,42.1,False,False,90.35,2023-02-11,41,6,11,58,42,2030.0,53.34990953058903,33.53325649773404
2023-02-12,P012,Britannia Good Day 100g,Snacks,64,2240.0,35.0,True,Sunday,2,Q1,False,None,10.0,False,False,61.28,2023-02-12,42,6,12,74,33,2590.0,64.83369571550276,59.51503515819602
2023-02-13,P012,Britannia Good Day 100g,Snacks,30,1050.0,35.0,False,Monday,2,Q1,False,None,41.1,False,False,25.73,2023-02-13,43,7,13,42,39,1470.0,66.40973413297039,64.97098858640672
2023-02-14,P012,Britannia Good Day 100g,Snacks,49,1715.0,35.0,False,Tuesday,2,Q1,False,None,39.9,False,False,45.07,2023-02-14,44,7,14,34,61,1190.0,39.95364109586748,63.28771810854898
2023-02-15,P012,Britannia Good Day 100g,Snacks,51,1785.0,35.0,False,Wednesday,2,Q1,False,None,8.5,False,False,55.9,2023-02-15,45,7,15,78,53,2730.0,70.7908375780795,58.63114605226228
2023-02-16,P012,Britannia Good Day 100g,Snacks,62,2170.0,35.0,False,Thursday,2,Q1,False,None,44.8,False,False,62.44,2023-02-16,46,7,16,38,64,1330.0,59.99182044932398,65.87896024930757
2023-02-17,P012,Britannia Good Day 100g,Snacks,34,1190.0,35.0,False,Friday,2,Q1,False,None,24.9,False,False,38.03,2023-02-17,47,7,17,20,45,700.0,62.63920765540303,38.18133955841022
2023-02-18,P012,Britannia Good Day 100g,Snacks,90,3150.0,35.0,True,Saturday,2,Q1,False,None,25.8,False,False,92.93,2023-02-18,48,7,18,69,48,2415.0,74.10385900113789,44.76823696781868
2023-02-19,P012,Britannia Good Day 100g,Snacks,30,1050.0,35.0,True,Sunday,2,Q1,False,None,9.6,True,False,34.21,2023-02-19,49,7,19,24,47,840.0,33.84202309438711,41.51763550532463
2023-02-20,P012,Britannia Good Day 100g,Snacks,55,1925.0,35.0,False,Monday,2,Q1,False,None,22.9,False,False,52.01,2023-02-20,50,8,20,42,78,1470.0,63.24807114089936,63.05556029146541
2023-02-21,P012,Britannia Good Day 100g,Snacks,41,1435.0,35.0,False,Tuesday,2,Q1,False,None,13.9,False,False,38.02,2023-02-21,51,8,21,45,20,1575.0,37.1595445643336,63.65000771907754
2023-02-22,P012,Britannia Good Day 100g,Snacks,54,1890.0,35.0,False,Wednesday,2,Q1,False,None,32.2,False,False,53.43,2023-02-22,52,8,22,56,62,1960.0,28.32775934711274,34.97069631066316
2023-02-23,P012,Britannia Good Day 100g,Snacks,47,1645.0,35.0,False,Thursday,2,Q1,False,None,18.5,False,False,42.55,2023-02-23,53,8,23,35,55,1225.0,41.19543358417698,68.69956900636737
2023-02-24,P012,Britannia Good Day 100g,Snacks,99,3465.0,35.0,False,Friday,2,Q1,False,None,23.7,True,False,98.6,2023-02-24,54,8,24,46,28,1610.0,72.63134216476207,55.29674421919207
2023-02-25,P012,Britannia Good Day 100g,Snacks,97,3395.0,35.0,True,Saturday,2,Q1,False,None,20.5,False,False,99.37,2023-02-25,55,8,25,33,61,1155.0,66.49873897737857,34.21100582965424
2023-02-26,P012,Britannia Good Day 100g,Snacks,76,2660.0,35.0,True,Sunday,2,Q1,False,None,32.2,False,False,79.87,2023-02-26,56,8,26,70,74,2450.0,71.55309681059492,55.7835140370892
2023-02-27,P012,Britannia Good Day 100g,Snacks,83,2905.0,35.0,False,Monday,2,Q1,False,None,15.9,False,False,82.66,2023-02-27,57,9,27,70,32,2450.0,56.83315126094222,34.09191320813123
2023-02-28,P012,Britannia Good Day 100g,Snacks,48,1680.0,35.0,False,Tuesday,2,Q1,False,None,38.7,False,False,46.2,2023-02-28,58,9,28,49,69,1715.0,68.57621725661357,57.9580940264307
2023-03-01,P012,Britannia Good Day 100g,Snacks,76,2660.0,35.0,False,Wednesday,3,Q1,False,None,20.9,False,False,76.31,2023-03-01,59,9,1,60,52,2100.0,62.90290987432343,49.16293635545378
2023-03-02,P012,Britannia Good Day 100g,Snacks,69,2415.0,35.0,False,Thursday,3,Q1,False,None,22.7,False,False,69.13,2023-03-02,60,9,2,60,26,2100.0,66.86007899189664,69.39547095626641
2023-03-03,P012,Britannia Good Day 100g,Snacks,0,0.0,35.0,False,Friday,3,Q1,False,None,33.0,False,True,3.53,2023-03-03,61,9,3,21,50,735.0,57.15041508142123,52.47635766211339
2023-03-04,P012,Britannia Good Day 100g,Snacks,84,2940.0,35.0,True,Saturday,3,Q1,False,None,32.7,False,False,88.09,2023-03-04,62,9,4,45,56,1575.0,38.2996093627786,58.43283855294221
2023-03-05,P012,Britannia Good Day 100g,Snacks,40,1400.0,35.0,True,Sunday,3,Q1,False,None,13.1,False,False,38.8,2023-03-05,63,9,5,27,39,945.0,65.51114057449492,51.05208364439051
2023-03-06,P012,Britannia Good Day 100g,Snacks,41,1435.0,35.0,False,Monday,3,Q1,False,None,18.1,False,False,42.44,2023-03-06,64,10,6,68,42,2380.0,27.7919496440528,63.63494056855571
2023-03-07,P012,Britannia Good Day 100g,Snacks,39,1365.0,35.0,False,Tuesday,3,Q1,False,None,8.2,True,False,40.1,2023-03-07,65,10,7,20,31,700.0,64.99397056781032,66.04540556971348
2023-03-08,P012,Britannia Good Day 100g,Snacks,55,1925.0,35.0,False,Wednesday,3,Q1,True,Holi,8.1,False,False,56.53,2023-03-08,66,10,8,44,55,1540.0,49.482353742668,39.67331500254099
2023-03-09,P012,Britannia Good Day 100g,Snacks,116,4060.0,35.0,False,Thursday,3,Q1,True,Holi,25.2,False,False,111.01,2023-03-09,67,10,9,70,68,2450.0,61.26801220849291,49.46437581639578
2023-03-10,P012,Britannia Good Day 100g,Snacks,27,945.0,35.0,False,Friday,3,Q1,False,None,20.5,False,False,22.96,2023-03-10,68,10,10,69,64,2415.0,44.9314251502669,53.73496265533506
2023-03-11,P012,Britannia Good Day 100g,Snacks,52,1820.0,35.0,True,Saturday,3,Q1,False,None,36.3,False,False,53.56,2023-03-11,69,10,11,42,74,1470.0,34.38467054267011,60.37165929265342
2023-03-12,P012,Britannia Good Day 100g,Snacks,48,1680.0,35.0,True,Sunday,3,Q1,False,None,41.8,False,False,44.36,2023-03-12,70,10,12,70,76,2450.0,59.40432065630689,52.68535386256525
2023-03-13,P012,Britannia Good Day 100g,Snacks,20,700.0,35.0,False,Monday,3,Q1,False,None,27.2,False,False,24.49,2023-03-13,71,11,13,30,49,1050.0,51.98479224442437,43.06574344006013
2023-03-14,P012,Britannia Good Day 100g,Snacks,70,2450.0,35.0,False,Tuesday,3,Q1,False,None,32.4,False,False,66.31,2023-03-14,72,11,14,52,53,1820.0,37.91747502724922,39.31798476441959
2023-03-15,P012,Britannia Good Day 100g,Snacks,86,3010.0,35.0,False,Wednesday,3,Q1,False,None,43.6,True,False,90.81,2023-03-15,73,11,15,61,77,2135.0,47.51851996833821,36.82546589693128
2023-03-16,P012,Britannia Good Day 100g,Snacks,17,595.0,35.0,False,Thursday,3,Q1,False,None,37.2,False,False,21.89,2023-03-16,74,11,16,35,76,1225.0,62.55643668801354,36.83882704952752
2023-03-17,P012,Britannia Good Day 100g,Snacks,38,1330.0,35.0,False,Friday,3,Q1,False,None,44.9,False,False,39.86,2023-03-17,75,11,17,21,25,735.0,48.3011563619532,44.4296559255684
2023-03-18,P012,Britannia Good Day 100g,Snacks,96,3360.0,35.0,True,Saturday,3,Q1,False,None,42.0,False,False,92.45,2023-03-18,76,11,18,44,47,1540.0,51.74676485047821,41.19254223479264
2023-03-19,P012,Britannia Good Day 100g,Snacks,49,1715.0,35.0,True,Sunday,3,Q1,False,None,44.9,False,False,47.78,2023-03-19,77,11,19,62,31,2170.0,27.97911016392711,41.40980518717435
2023-03-20,P012,Britannia Good Day 100g,Snacks,60,2100.0,35.0,False,Monday,3,Q1,False,None,26.5,False,False,63.44,2023-03-20,78,12,20,23,42,805.0,38.25778856385403,60.3282145286046
2023-03-21,P012,Britannia Good Day 100g,Snacks,41,1435.0,35.0,False,Tuesday,3,Q1,False,None,12.4,False,False,36.43,2023-03-21,79,12,21,43,75,1505.0,28.47065420521611,55.004629462384
2023-03-22,P012,Britannia Good Day 100g,Snacks,57,1995.0,35.0,False,Wednesday,3,Q1,False,None,20.2,False,False,53.13,2023-03-22,80,12,22,69,74,2415.0,68.94946661091747,35.35556840124133
2023-03-23,P012,Britannia Good Day 100g,Snacks,43,1505.0,35.0,False,Thursday,3,Q1,False,None,25.4,True,False,40.48,2023-03-23,81,12,23,25,76,875.0,51.0448303556859,49.97977168526707
2023-03-24,P012,Britannia Good Day 100g,Snacks,30,1050.0,35.0,False,Friday,3,Q1,False,None,19.6,False,False,29.58,2023-03-24,82,12,24,49,27,1715.0,51.69492035912215,69.67181834464881
2023-03-25,P012,Britannia Good Day 100g,Snacks,43,1505.0,35.0,True,Saturday,3,Q1,False,None,32.7,False,False,45.26,2023-03-25,83,12,25,27,53,945.0,41.57372166973909,39.42269073263923
2023-03-26,P012,Britannia Good Day 100g,Snacks,24,840.0,35.0,True,Sunday,3,Q1,False,None,44.0,False,False,19.76,2023-03-26,84,12,26,31,79,1085.0,72.20536349854987,33.71243652308976
2023-03-27,P012,Britannia Good Day 100g,Snacks,19,665.0,35.0,False,Monday,3,Q1,False,None,15.6,False,False,16.63,2023-03-27,85,13,27,32,79,1120.0,46.4469226269542,30.76916337222519
2023-03-28,P012,Britannia Good Day 100g,Snacks,18,630.0,35.0,False,Tuesday,3,Q1,False,None,33.9,False,False,14.99,2023-03-28,86,13,28,27,75,945.0,68.89801720141844,49.84483904456955
2023-03-29,P012,Britannia Good Day 100g,Snacks,45,1575.0,35.0,False,Wednesday,3,Q1,False,None,22.3,False,False,40.89,2023-03-29,87,13,29,78,59,2730.0,40.65345827572124,44.50609595922521
2023-03-30,P012,Britannia Good Day 100g,Snacks,47,1645.0,35.0,False,Thursday,3,Q1,False,None,15.9,False,False,50.84,2023-03-30,88,13,30,78,33,2730.0,43.92001416461182,62.0495443650166
2023-03-31,P012,Britannia Good Day 100g,Snacks,81,2835.0,35.0,False,Friday,3,Q1,False,None,19.2,False,False,85.73,2023-03-31,89,13,31,73,75,2555.0,74.2842581748569,46.37475160579482
2023-04-01,P012,Britannia Good Day 100g,Snacks,74,2590.0,35.0,True,Saturday,4,Q2,False,None,24.5,False,False,78.43,2023-04-01,90,13,1,43,75,1505.0,35.62640869332103,34.15762307486018
2023-04-02,P012,Britannia Good Day 100g,Snacks,48,1680.0,35.0,True,Sunday,4,Q2,False,None,41.7,False,False,43.5,2023-04-02,91,13,2,63,68,2205.0,49.92643181994081,38.9019867852263
2023-04-03,P012,Britannia Good Day 100g,Snacks,34,1190.0,35.0,False,Monday,4,Q2,False,None,44.9,False,False,37.93,2023-04-03,92,14,3,25,25,875.0,74.09556885209074,58.29146278429013
2023-04-04,P012,Britannia Good Day 100g,Snacks,73,2555.0,35.0,False,Tuesday,4,Q2,False,None,28.1,False,False,77.66,2023-04-04,93,14,4,58,28,2030.0,70.31703112634003,43.66311157528805
2023-04-05,P012,Britannia Good Day 100g,Snacks,53,1855.0,35.0,False,Wednesday,4,Q2,False,None,42.9,False,False,48.76,2023-04-05,94,14,5,39,28,1365.0,50.54537690144463,58.07707823617705
2023-04-06,P012,Britannia Good Day 100g,Snacks,79,2765.0,35.0,False,Thursday,4,Q2,False,None,19.8,False,False,81.47,2023-04-06,95,14,6,59,39,2065.0,43.47286829102577,54.95527408265382
2023-04-07,P012,Britannia Good Day 100g,Snacks,46,1610.0,35.0,False,Friday,4,Q2,False,None,36.6,False,False,50.93,2023-04-07,96,14,7,58,50,2030.0,50.39889127853641,39.39168424889343
2023-04-08,P012,Britannia Good Day 100g,Snacks,69,2415.0,35.0,True,Saturday,4,Q2,False,None,21.3,False,False,71.88,2023-04-08,97,14,8,54,21,1890.0,58.20811690073754,47.33213355830273
2023-04-09,P012,Britannia Good Day 100g,Snacks,48,1680.0,35.0,True,Sunday,4,Q2,False,None,32.3,False,False,51.8,2023-04-09,98,14,9,20,40,700.0,42.80302521690297,44.92782509448815
2023-04-10,P012,Britannia Good Day 100g,Snacks,26,910.0,35.0,False,Monday,4,Q2,False,None,40.4,False,False,23.28,2023-04-10,99,15,10,74,50,2590.0,55.18199342370476,50.99263090427016
2023-04-11,P012,Britannia Good Day 100g,Snacks,57,1995.0,35.0,False,Tuesday,4,Q2,False,None,18.7,False,False,60.91,2023-04-11,100,15,11,66,46,2310.0,49.62579985717865,39.42503381334919
2023-04-12,P012,Britannia Good Day 100g,Snacks,58,2030.0,35.0,False,Wednesday,4,Q2,False,None,19.3,False,False,53.3,2023-04-12,101,15,12,48,72,1680.0,61.50324320286801,61.14179214015074
2023-04-13,P012,Britannia Good Day 100g,Snacks,38,1330.0,35.0,False,Thursday,4,Q2,False,None,26.0,False,False,34.45,2023-04-13,102,15,13,79,56,2765.0,59.91436189469007,38.91455783514696
2023-04-14,P012,Britannia Good Day 100g,Snacks,122,4270.0,35.0,False,Friday,4,Q2,True,Ram Navami,41.8,False,False,122.97,2023-04-14,103,15,14,20,73,700.0,62.62421760114184,56.21627840333598
2023-04-15,P012,Britannia Good Day 100g,Snacks,130,4550.0,35.0,True,Saturday,4,Q2,True,Ram Navami,14.8,False,False,134.73,2023-04-15,104,15,15,48,25,1680.0,48.99756519237317,41.48959691030492
2023-04-16,P012,Britannia Good Day 100g,Snacks,29,1015.0,35.0,True,Sunday,4,Q2,False,None,28.5,False,False,31.05,2023-04-16,105,15,16,55,70,1925.0,70.47673202350282,67.27987098725853
2023-04-17,P012,Britannia Good Day 100g,Snacks,116,4060.0,35.0,False,Monday,4,Q2,False,None,11.4,True,False,114.73,2023-04-17,106,16,17,32,60,1120.0,53.96686848035515,51.30982753275851
2023-04-18,P012,Britannia Good Day 100g,Snacks,14,490.0,35.0,False,Tuesday,4,Q2,False,None,24.5,False,False,16.27,2023-04-18,107,16,18,40,27,1400.0,52.58932770756002,50.51698836376061
2023-04-19,P012,Britannia Good Day 100g,Snacks,34,1190.0,35.0,False,Wednesday,4,Q2,False,None,13.3,False,False,30.53,2023-04-19,108,16,19,57,48,1995.0,60.12292688802848,31.75900336300291
2023-04-20,P012,Britannia Good Day 100g,Snacks,47,1645.0,35.0,False,Thursday,4,Q2,False,None,23.3,False,False,46.19,2023-04-20,109,16,20,23,38,805.0,58.23975726568267,30.31523535139244
2023-04-21,P012,Britannia Good Day 100g,Snacks,33,1155.0,35.0,False,Friday,4,Q2,False,None,14.9,False,False,28.13,2023-04-21,110,16,21,61,28,2135.0,52.97248133981165,53.61851754513378
2023-04-22,P012,Britannia Good Day 100g,Snacks,64,2240.0,35.0,True,Saturday,4,Q2,False,None,32.4,False,False,65.16,2023-04-22,111,16,22,59,60,2065.0,50.24578404153414,32.64339518825916
2023-04-23,P012,Britannia Good Day 100g,Snacks,87,3045.0,35.0,True,Sunday,4,Q2,False,None,43.3,False,False,88.04,2023-04-23,112,16,23,48,31,1680.0,34.55540797847573,35.74843310345227
2023-04-24,P012,Britannia Good Day 100g,Snacks,54,1890.0,35.0,False,Monday,4,Q2,False,None,17.1,False,False,51.56,2023-04-24,113,17,24,60,60,2100.0,44.85784862731161,53.66761660462417
2023-04-25,P012,Britannia Good Day 100g,Snacks,42,1470.0,35.0,False,Tuesday,4,Q2,False,None,18.9,False,False,45.39,2023-04-25,114,17,25,56,21,1960.0,32.47736591128972,53.65892090078124
2023-04-26,P012,Britannia Good Day 100g,Snacks,55,1925.0,35.0,False,Wednesday,4,Q2,False,None,8.3,False,False,53.94,2023-04-26,115,17,26,38,32,1330.0,37.33347465745906,34.54014342033419
2023-04-27,P012,Britannia Good Day 100g,Snacks,59,2065.0,35.0,False,Thursday,4,Q2,False,None,8.1,False,False,55.75,2023-04-27,116,17,27,35,31,1225.0,55.97581819688615,42.35664950263276
2023-04-28,P012,Britannia Good Day 100g,Snacks,49,1715.0,35.0,False,Friday,4,Q2,False,None,39.7,False,False,45.53,2023-04-28,117,17,28,68,58,2380.0,56.02340145111896,56.84955254613422
2023-04-29,P012,Britannia Good Day 100g,Snacks,80,2800.0,35.0,True,Saturday,4,Q2,False,None,9.1,False,False,81.3,2023-04-29,118,17,29,45,52,1575.0,35.09450844042698,38.90366747871541
2023-04-30,P012,Britannia Good Day 100g,Snacks,22,770.0,35.0,True,Sunday,4,Q2,False,None,27.3,False,False,17.29,2023-04-30,119,17,30,50,43,1750.0,41.36893854477707,37.55689913469764
2023-05-01,P012,Britannia Good Day 100g,Snacks,65,2275.0,35.0,False,Monday,5,Q2,False,None,24.1,False,False,61.94,2023-05-01,120,18,1,60,40,2100.0,50.54225617173796,43.89089433787377
2023-05-02,P012,Britannia Good Day 100g,Snacks,26,910.0,35.0,False,Tuesday,5,Q2,False,None,21.0,False,False,27.0,2023-05-02,121,18,2,36,49,1260.0,29.91692775864625,49.91821151037418
2023-05-03,P012,Britannia Good Day 100g,Snacks,55,1925.0,35.0,False,Wednesday,5,Q2,False,None,31.0,False,False,53.97,2023-05-03,122,18,3,72,44,2520.0,63.4251213641924,64.58093454303506
2023-05-04,P012,Britannia Good Day 100g,Snacks,73,2555.0,35.0,False,Thursday,5,Q2,False,None,23.2,False,False,72.63,2023-05-04,123,18,4,59,58,2065.0,73.40936804767654,36.81795574623533
2023-05-05,P012,Britannia Good Day 100g,Snacks,62,2170.0,35.0,False,Friday,5,Q2,False,None,25.5,False,False,66.97,2023-05-05,124,18,5,64,73,2240.0,68.6152102407153,64.26537986184293
2023-05-06,P012,Britannia Good Day 100g,Snacks,54,1890.0,35.0,True,Saturday,5,Q2,False,None,11.8,False,False,49.23,2023-05-06,125,18,6,56,72,1960.0,71.95419310016709,53.07828407434695
2023-05-07,P012,Britannia Good Day 100g,Snacks,76,2660.0,35.0,True,Sunday,5,Q2,False,None,43.1,False,False,80.43,2023-05-07,126,18,7,68,50,2380.0,68.66212315045556,62.40183198007702
2023-05-08,P012,Britannia Good Day 100g,Snacks,69,2415.0,35.0,False,Monday,5,Q2,False,None,39.0,False,False,73.66,2023-05-08,127,19,8,31,70,1085.0,41.54380607580669,54.08574502812889
2023-05-09,P012,Britannia Good Day 100g,Snacks,52,1820.0,35.0,False,Tuesday,5,Q2,False,None,21.2,False,False,48.04,2023-05-09,128,19,9,26,78,910.0,56.50999226562359,42.06370863021107
2023-05-10,P012,Britannia Good Day 100g,Snacks,22,770.0,35.0,False,Wednesday,5,Q2,False,None,37.9,False,False,25.44,2023-05-10,129,19,10,31,37,1085.0,58.01798199131179,36.03304514009407
2023-05-11,P012,Britannia Good Day 100g,Snacks,49,1715.0,35.0,False,Thursday,5,Q2,False,None,20.0,False,False,44.49,2023-05-11,130,19,11,64,76,2240.0,43.58441842548582,40.63270770559626
2023-05-12,P012,Britannia Good Day 100g,Snacks,85,2975.0,35.0,False,Friday,5,Q2,False,None,35.3,False,False,85.3,2023-05-12,131,19,12,61,79,2135.0,64.0744247629388,50.87183462559897
2023-05-13,P012,Britannia Good Day 100g,Snacks,67,2345.0,35.0,True,Saturday,5,Q2,False,None,24.3,False,False,67.09,2023-05-13,132,19,13,77,40,2695.0,71.90571596601183,43.96455489537566
2023-05-14,P012,Britannia Good Day 100g,Snacks,83,2905.0,35.0,True,Sunday,5,Q2,False,None,19.4,True,False,81.71,2023-05-14,133,19,14,69,58,2415.0,28.21503155035689,67.26676857546157
2023-05-15,P012,Britannia Good Day 100g,Snacks,90,3150.0,35.0,False,Monday,5,Q2,False,None,14.4,True,False,88.73,2023-05-15,134,20,15,29,52,1015.0,33.50660423701069,46.72318283510637
2023-05-16,P012,Britannia Good Day 100g,Snacks,25,875.0,35.0,False,Tuesday,5,Q2,False,None,11.7,False,False,28.08,2023-05-16,135,20,16,36,23,1260.0,60.86316438350475,45.72780419231135
2023-05-17,P012,Britannia Good Day 100g,Snacks,24,840.0,35.0,False,Wednesday,5,Q2,False,None,30.1,False,False,26.52,2023-05-17,136,20,17,28,44,980.0,53.3498385729405,54.52825706308854
2023-05-18,P012,Britannia Good Day 100g,Snacks,84,2940.0,35.0,False,Thursday,5,Q2,False,None,13.4,False,False,80.18,2023-05-18,137,20,18,29,32,1015.0,49.5851642420964,49.13842675085546
2023-05-19,P012,Britannia Good Day 100g,Snacks,37,1295.0,35.0,False,Friday,5,Q2,False,None,25.3,False,False,41.94,2023-05-19,138,20,19,68,72,2380.0,45.23238766148135,36.23298736318576
2023-05-20,P012,Britannia Good Day 100g,Snacks,62,2170.0,35.0,True,Saturday,5,Q2,False,None,37.8,False,False,58.65,2023-05-20,139,20,20,35,34,1225.0,67.73250665854707,37.46334718264315
2023-05-21,P012,Britannia Good Day 100g,Snacks,17,595.0,35.0,True,Sunday,5,Q2,False,None,16.5,False,False,13.93,2023-05-21,140,20,21,57,55,1995.0,31.72447683929864,65.9830458071773
2023-05-22,P012,Britannia Good Day 100g,Snacks,68,2380.0,35.0,False,Monday,5,Q2,False,None,10.1,False,False,66.49,2023-05-22,141,21,22,37,42,1295.0,30.09074496128677,42.62091506679364
2023-05-23,P012,Britannia Good Day 100g,Snacks,45,1575.0,35.0,False,Tuesday,5,Q2,False,None,31.3,False,False,48.5,2023-05-23,142,21,23,74,70,2590.0,59.50624169647394,60.3195065948435
2023-05-24,P012,Britannia Good Day 100g,Snacks,60,2100.0,35.0,False,Wednesday,5,Q2,False,None,23.9,False,False,61.74,2023-05-24,143,21,24,61,20,2135.0,27.60511262547512,63.18753146075822
2023-05-25,P012,Britannia Good Day 100g,Snacks,35,1225.0,35.0,False,Thursday,5,Q2,False,None,40.6,False,False,38.75,2023-05-25,144,21,25,46,30,1610.0,70.11888989206807,37.83155608831039
2023-05-26,P012,Britannia Good Day 100g,Snacks,62,2170.0,35.0,False,Friday,5,Q2,False,None,34.5,False,False,65.55,2023-05-26,145,21,26,50,64,1750.0,29.14307847299569,51.03849972804353
2023-05-27,P012,Britannia Good Day 100g,Snacks,72,2520.0,35.0,True,Saturday,5,Q2,False,None,21.7,False,False,76.78,2023-05-27,146,21,27,74,53,2590.0,49.08547450404888,34.29554923346111
2023-05-28,P012,Britannia Good Day 100g,Snacks,82,2870.0,35.0,True,Sunday,5,Q2,False,None,25.8,False,False,80.05,2023-05-28,147,21,28,25,62,875.0,67.01311146674453,30.59704911182873
2023-05-29,P012,Britannia Good Day 100g,Snacks,48,1680.0,35.0,False,Monday,5,Q2,False,None,8.8,False,False,44.42,2023-05-29,148,22,29,41,72,1435.0,42.53666094659628,39.47643517094608
2023-05-30,P012,Britannia Good Day 100g,Snacks,67,2345.0,35.0,False,Tuesday,5,Q2,False,None,41.3,False,False,69.59,2023-05-30,149,22,30,50,27,1750.0,34.869944750183,51.25902419028401
2023-05-31,P012,Britannia Good Day 100g,Snacks,24,840.0,35.0,False,Wednesday,5,Q2,False,None,35.0,False,False,21.23,2023-05-31,150,22,31,36,61,1260.0,36.96956723105735,36.65015787632852
2023-06-01,P012,Britannia Good Day 100g,Snacks,55,1925.0,35.0,False,Thursday,6,Q2,False,None,30.9,False,False,57.14,2023-06-01,151,22,1,58,37,2030.0,56.89644251107438,43.77801066490336
2023-06-02,P012,Britannia Good Day 100g,Snacks,56,1960.0,35.0,False,Friday,6,Q2,False,None,23.8,True,False,57.84,2023-06-02,152,22,2,20,30,700.0,57.42915094815509,44.24575083210082
